NombreEstacion;Parametro;Fecha;Valor;Ciudad;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;18/08/2016 0:00;19;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;19/08/2016 0:00;15.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;20/08/2016 0:00;17.9;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;21/08/2016 0:00;19.3;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;22/08/2016 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;23/08/2016 0:00;17.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;24/08/2016 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;25/08/2016 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;26/08/2016 0:00;17.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;27/08/2016 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;28/08/2016 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;29/08/2016 0:00;17.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;30/08/2016 0:00;16.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;31/08/2016 0:00;17.9;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;1/09/2016 0:00;17.9;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;2/09/2016 0:00;17.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;3/09/2016 0:00;18.1;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;4/09/2016 0:00;18.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;5/09/2016 0:00;16.7;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;6/09/2016 0:00;17.7;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;7/09/2016 0:00;16.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;8/09/2016 0:00;16.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;9/09/2016 0:00;17.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;10/09/2016 0:00;15.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;11/09/2016 0:00;16.7;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;12/09/2016 0:00;17.9;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;13/09/2016 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;14/09/2016 0:00;16.7;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;15/09/2016 0:00;16.3;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;16/09/2016 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;17/09/2016 0:00;16.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;18/09/2016 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;19/09/2016 0:00;19;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;20/09/2016 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;21/09/2016 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;22/09/2016 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;23/09/2016 0:00;17.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;24/09/2016 0:00;18.1;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;25/09/2016 0:00;17.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;26/09/2016 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;27/09/2016 0:00;17.3;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;28/09/2016 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;29/09/2016 0:00;17.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;30/09/2016 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;1/10/2016 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;2/10/2016 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;3/10/2016 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;4/10/2016 0:00;19.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;5/10/2016 0:00;17.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;6/10/2016 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;7/10/2016 0:00;18.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;8/10/2016 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;9/10/2016 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;10/10/2016 0:00;17.5;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;11/10/2016 0:00;18.1;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;12/10/2016 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;13/10/2016 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;14/10/2016 0:00;17.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;15/10/2016 0:00;18.7;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;16/10/2016 0:00;17.3;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;17/10/2016 0:00;17.5;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;18/10/2016 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;19/10/2016 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;20/10/2016 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;21/10/2016 0:00;19;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;22/10/2016 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;23/10/2016 0:00;18.3;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;24/10/2016 0:00;17.9;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;25/10/2016 0:00;16.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;26/10/2016 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;27/10/2016 0:00;18.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;28/10/2016 0:00;18.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;29/10/2016 0:00;16.7;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;30/10/2016 0:00;17.3;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;31/10/2016 0:00;18.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;1/11/2016 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;2/11/2016 0:00;18.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;3/11/2016 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;4/11/2016 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;5/11/2016 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;6/11/2016 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;7/11/2016 0:00;17.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;8/11/2016 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;9/11/2016 0:00;18.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;10/11/2016 0:00;19.1;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;11/11/2016 0:00;19;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;12/11/2016 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;13/11/2016 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;14/11/2016 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;15/11/2016 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;16/11/2016 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;17/11/2016 0:00;17.3;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;18/11/2016 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;19/11/2016 0:00;17.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;20/11/2016 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;21/11/2016 0:00;14.3;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;22/11/2016 0:00;11.1;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;23/11/2016 0:00;17.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;24/11/2016 0:00;19;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;25/11/2016 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;26/11/2016 0:00;16.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;27/11/2016 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;28/11/2016 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;29/11/2016 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;30/11/2016 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;1/12/2016 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;2/12/2016 0:00;17.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;3/12/2016 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;4/12/2016 0:00;16.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;5/12/2016 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;6/12/2016 0:00;16.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;7/12/2016 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;8/12/2016 0:00;17.7;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;9/12/2016 0:00;16.7;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;10/12/2016 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;11/12/2016 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;12/12/2016 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;13/12/2016 0:00;18.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;14/12/2016 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;15/12/2016 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;16/12/2016 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;17/12/2016 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;18/12/2016 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;19/12/2016 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;20/12/2016 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;21/12/2016 0:00;16.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;22/12/2016 0:00;16.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;23/12/2016 0:00;17.5;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;24/12/2016 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;25/12/2016 0:00;18.7;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;26/12/2016 0:00;17.7;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;27/12/2016 0:00;16;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;28/12/2016 0:00;17.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;29/12/2016 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;30/12/2016 0:00;18.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;31/12/2016 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;1/01/2017 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;2/01/2017 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;3/01/2017 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;4/01/2017 0:00;16.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;5/01/2017 0:00;18.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;6/01/2017 0:00;16.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;7/01/2017 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;8/01/2017 0:00;16.9;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;9/01/2017 0:00;17.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;10/01/2017 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;11/01/2017 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;12/01/2017 0:00;16.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;13/01/2017 0:00;18.3;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;14/01/2017 0:00;18.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;15/01/2017 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;16/01/2017 0:00;16.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;17/01/2017 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;18/01/2017 0:00;17.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;19/01/2017 0:00;16;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;20/01/2017 0:00;17.3;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;21/01/2017 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;22/01/2017 0:00;16.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;23/01/2017 0:00;16.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;24/01/2017 0:00;17.1;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;25/01/2017 0:00;15;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;26/01/2017 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;27/01/2017 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;28/01/2017 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;29/01/2017 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;30/01/2017 0:00;18.9;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;31/01/2017 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;1/02/2017 0:00;18.1;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;2/02/2017 0:00;16.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;3/02/2017 0:00;18.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;4/02/2017 0:00;19.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;5/02/2017 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;6/02/2017 0:00;19.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;7/02/2017 0:00;17.1;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;8/02/2017 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;9/02/2017 0:00;19.3;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;10/02/2017 0:00;16.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;11/02/2017 0:00;17.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;12/02/2017 0:00;19;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;13/02/2017 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;14/02/2017 0:00;16;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;15/02/2017 0:00;15;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;16/02/2017 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;17/02/2017 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;18/02/2017 0:00;17.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;19/02/2017 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;20/02/2017 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;21/02/2017 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;22/02/2017 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;23/02/2017 0:00;16.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;24/02/2017 0:00;17.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;25/02/2017 0:00;16.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;26/02/2017 0:00;16.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;27/02/2017 0:00;18.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;28/02/2017 0:00;18.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;2/03/2017 0:00;16.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;3/03/2017 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;4/03/2017 0:00;18.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;5/03/2017 0:00;19.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;6/03/2017 0:00;19.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;7/03/2017 0:00;18.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;8/03/2017 0:00;17.1;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;9/03/2017 0:00;16.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;10/03/2017 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;11/03/2017 0:00;16.9;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;12/03/2017 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;13/03/2017 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;14/03/2017 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;15/03/2017 0:00;17.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;16/03/2017 0:00;16.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;17/03/2017 0:00;17.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;18/03/2017 0:00;18.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;19/03/2017 0:00;18;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;20/03/2017 0:00;17.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;21/03/2017 0:00;16;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;22/03/2017 0:00;17.7;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;23/03/2017 0:00;17.3;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;24/03/2017 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;25/03/2017 0:00;17.7;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;26/03/2017 0:00;17.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;27/03/2017 0:00;17.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;28/03/2017 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;29/03/2017 0:00;18.6;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;30/03/2017 0:00;17;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;31/03/2017 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;1/04/2017 0:00;16.2;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;2/04/2017 0:00;17.4;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;3/04/2017 0:00;17.7;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;4/04/2017 0:00;19;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;5/04/2017 0:00;19.8;Medellin;;;;
AEROPUERTO OLAYA HERRERA [27015330];Temperatura minima diaria;6/04/2017 0:00;17.4;Medellin;;;;
